f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
19,9,13,7,2,5,2,0,0,19,9,13,7,2,5,19,9,13,7,1
52,38,26,16,11,30,23,19,8,52,38,26,16,11,30,52,38,26,16,1
44,26,13,18,18,18,15,13,7,44,26,13,18,18,18,44,26,13,18,1
49,39,22,20,22,31,25,14,9,49,39,22,20,22,31,49,39,22,20,1
86,47,24,17,22,18,25,19,11,86,47,24,17,22,18,86,47,24,17,1
12,4,3,1,5,1,2,0,0,12,4,3,1,5,1,12,4,3,1,1
20,17,2,10,3,2,3,4,4,20,17,2,10,3,2,20,17,2,10,1
18,10,2,6,6,7,6,3,2,18,10,2,6,6,7,18,10,2,6,1
34,10,9,11,10,9,7,3,1,34,10,9,11,10,9,34,10,9,11,1
11,10,5,4,4,7,4,4,3,11,10,5,4,4,7,11,10,5,4,1
30,16,9,10,16,11,6,2,5,30,16,9,10,16,11,30,16,9,10,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
24,8,3,4,6,5,2,5,6,24,8,3,4,6,5,24,8,3,4,1
13,6,10,5,2,4,2,0,2,13,6,10,5,2,4,13,6,10,5,1
6,2,3,0,0,0,0,0,0,6,2,3,0,0,0,6,2,3,0,1
97,52,31,24,29,29,20,16,5,97,52,31,24,29,29,97,52,31,24,1
2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1
2,6,7,5,0,2,1,1,1,2,6,7,5,0,2,2,6,7,5,1
22,14,6,3,4,19,7,7,8,22,14,6,3,4,19,22,14,6,3,1
40,30,25,22,28,41,29,13,4,40,30,25,22,28,41,40,30,25,22,1
44,28,23,24,21,16,15,4,4,44,28,23,24,21,16,44,28,23,24,1
1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,3,0,1,0,1
53,38,38,16,13,10,6,6,0,53,38,38,16,13,10,53,38,38,16,1
38,17,14,2,7,9,8,5,4,38,17,14,2,7,9,38,17,14,2,1
23,6,8,4,3,6,1,1,1,23,6,8,4,3,6,23,6,8,4,1
9,7,9,8,3,3,4,1,2,9,7,9,8,3,3,9,7,9,8,1
4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1
16,7,4,4,3,4,2,3,5,16,7,4,4,3,4,16,7,4,4,1
3,1,2,0,1,0,0,0,0,3,1,2,0,1,0,3,1,2,0,1
7,0,2,1,1,0,0,0,0,7,0,2,1,1,0,7,0,2,1,1
36,20,24,12,22,15,13,8,9,36,20,24,12,22,15,36,20,24,12,1
37,12,2,6,6,4,3,6,4,37,12,2,6,6,4,37,12,2,6,1
19,9,11,12,5,6,4,0,0,19,9,11,12,5,6,19,9,11,12,1
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
13,0,1,0,0,0,0,0,0,13,0,1,0,0,0,13,0,1,0,1
3,0,0,1,0,1,0,0,0,3,0,0,1,0,1,3,0,0,1,1
20,10,3,6,3,3,4,3,2,20,10,3,6,3,3,20,10,3,6,1
22,5,4,4,3,6,4,5,3,22,5,4,4,3,6,22,5,4,4,1
26,14,13,6,9,4,1,3,0,26,14,13,6,9,4,26,14,13,6,1
84,19,20,15,12,6,4,8,1,84,19,20,15,12,6,84,19,20,15,1
7,6,2,2,0,1,0,0,0,7,6,2,2,0,1,7,6,2,2,1
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
110,71,52,22,36,19,12,14,5,110,71,52,22,36,19,110,71,52,22,1
48,21,15,11,8,7,6,4,3,48,21,15,11,8,7,48,21,15,11,1
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
10,4,6,2,0,0,1,0,0,10,4,6,2,0,0,10,4,6,2,1
41,28,12,2,2,0,1,0,0,41,28,12,2,2,0,41,28,12,2,1
13,18,3,1,7,0,2,5,2,13,18,3,1,7,0,13,18,3,1,1
19,6,4,6,5,2,2,2,0,19,6,4,6,5,2,19,6,4,6,1
24,9,2,1,3,1,3,0,0,24,9,2,1,3,1,24,9,2,1,1
33,26,16,16,9,8,7,8,3,33,26,16,16,9,8,33,26,16,16,1
41,22,10,9,7,8,12,8,7,41,22,10,9,7,8,41,22,10,9,1
11,4,5,6,3,4,0,1,0,11,4,5,6,3,4,11,4,5,6,1
2,1,2,0,0,0,0,0,0,2,1,2,0,0,0,2,1,2,0,1
17,2,0,0,0,0,0,0,0,17,2,0,0,0,0,17,2,0,0,1
128,33,26,13,9,6,1,3,1,128,33,26,13,9,6,128,33,26,13,1
5,2,1,0,0,0,0,0,0,5,2,1,0,0,0,5,2,1,0,1
121,43,28,16,12,4,2,4,0,121,43,28,16,12,4,121,43,28,16,1
62,18,13,3,1,1,0,0,0,62,18,13,3,1,1,62,18,13,3,1
103,36,25,19,6,3,6,5,3,103,36,25,19,6,3,103,36,25,19,1
118,30,12,9,5,1,2,1,0,118,30,12,9,5,1,118,30,12,9,1
111,28,12,14,15,12,7,4,3,111,28,12,14,15,12,111,28,12,14,1
8,4,2,0,0,0,0,0,0,8,4,2,0,0,0,8,4,2,0,1
101,35,19,12,7,5,1,6,2,101,35,19,12,7,5,101,35,19,12,1
148,25,5,1,0,1,0,0,0,148,25,5,1,0,1,148,25,5,1,1
96,39,17,11,7,1,1,2,1,96,39,17,11,7,1,96,39,17,11,1
102,21,15,2,1,0,0,0,0,102,21,15,2,1,0,102,21,15,2,1
95,32,13,7,7,2,2,2,0,95,32,13,7,7,2,95,32,13,7,1
52,1,1,0,0,0,0,0,0,52,1,1,0,0,0,52,1,1,0,1
110,46,22,17,13,8,2,2,1,110,46,22,17,13,8,110,46,22,17,1
204,43,20,8,4,3,1,1,0,204,43,20,8,4,3,204,43,20,8,1
98,38,20,9,6,7,4,1,1,98,38,20,9,6,7,98,38,20,9,1
14,2,1,0,0,0,0,0,0,14,2,1,0,0,0,14,2,1,0,1
93,41,22,18,8,3,3,6,3,93,41,22,18,8,3,93,41,22,18,1
264,83,35,17,12,2,3,2,0,264,83,35,17,12,2,264,83,35,17,1
124,47,24,14,11,6,3,2,2,124,47,24,14,11,6,124,47,24,14,1
199,68,34,21,17,0,0,0,0,199,68,34,21,17,0,199,68,34,21,1
99,25,21,5,6,4,9,0,2,99,25,21,5,6,4,99,25,21,5,1
224,46,15,1,1,0,0,0,0,224,46,15,1,1,0,224,46,15,1,1
112,32,14,8,4,3,1,2,1,112,32,14,8,4,3,112,32,14,8,1
70,11,5,0,1,0,0,0,0,70,11,5,0,1,0,70,11,5,0,1
107,27,23,15,9,13,2,1,2,107,27,23,15,9,13,107,27,23,15,1
189,29,4,1,0,0,0,0,0,189,29,4,1,0,0,189,29,4,1,1
87,15,9,8,6,4,2,3,1,87,15,9,8,6,4,87,15,9,8,1
255,63,18,7,1,0,0,0,0,255,63,18,7,1,0,255,63,18,7,1
98,26,15,4,3,4,3,1,1,98,26,15,4,3,4,98,26,15,4,1
278,65,22,3,3,1,0,0,0,278,65,22,3,3,1,278,65,22,3,1
154,40,28,23,11,5,3,2,3,154,40,28,23,11,5,154,40,28,23,1
266,115,43,15,12,9,1,2,0,266,115,43,15,12,9,266,115,43,15,1
168,58,33,21,12,7,5,3,2,168,58,33,21,12,7,168,58,33,21,1
283,121,89,43,22,11,3,1,2,283,121,89,43,22,11,283,121,89,43,1
176,49,18,13,4,1,2,2,0,176,49,18,13,4,1,176,49,18,13,1
283,109,62,23,16,4,4,0,0,283,109,62,23,16,4,283,109,62,23,1
129,50,41,13,7,8,4,3,1,129,50,41,13,7,8,129,50,41,13,1
237,66,16,5,2,0,0,0,0,237,66,16,5,2,0,237,66,16,5,1
182,67,19,7,5,4,4,1,0,182,67,19,7,5,4,182,67,19,7,1
275,95,33,9,10,3,0,1,0,275,95,33,9,10,3,275,95,33,9,1
88,31,12,8,5,2,1,1,1,88,31,12,8,5,2,88,31,12,8,1
253,66,22,13,5,0,0,0,0,253,66,22,13,5,0,253,66,22,13,1
85,18,8,2,3,3,1,2,0,85,18,8,2,3,3,85,18,8,2,1
215,56,7,2,2,0,0,0,0,215,56,7,2,2,0,215,56,7,2,1
153,41,22,8,3,4,3,2,0,153,41,22,8,3,4,153,41,22,8,1
276,113,58,28,12,5,0,0,0,276,113,58,28,12,5,276,113,58,28,1
108,43,21,16,6,4,3,3,0,108,43,21,16,6,4,108,43,21,16,1
281,104,32,10,2,1,0,0,0,281,104,32,10,2,1,281,104,32,10,1
153,40,23,14,7,3,4,0,1,153,40,23,14,7,3,153,40,23,14,1
146,28,3,1,0,0,0,0,0,146,28,3,1,0,0,146,28,3,1,1
83,23,12,7,6,6,1,1,3,83,23,12,7,6,6,83,23,12,7,1
221,67,26,6,0,0,0,0,0,221,67,26,6,0,0,221,67,26,6,1
166,36,16,14,2,3,1,3,2,166,36,16,14,2,3,166,36,16,14,1
24,5,6,2,1,0,0,0,0,24,5,6,2,1,0,24,5,6,2,1
135,45,20,10,12,4,5,2,0,135,45,20,10,12,4,135,45,20,10,1
26,7,3,1,0,0,0,0,0,26,7,3,1,0,0,26,7,3,1,1
94,23,15,11,7,2,2,3,0,94,23,15,11,7,2,94,23,15,11,1
41,8,5,2,2,2,0,0,1,41,8,5,2,2,2,41,8,5,2,1
102,41,19,17,12,5,4,7,3,102,41,19,17,12,5,102,41,19,17,1
29,7,3,3,2,0,0,1,0,29,7,3,3,2,0,29,7,3,3,1
165,45,25,19,6,5,5,5,0,165,45,25,19,6,5,165,45,25,19,1
22,4,2,3,1,0,0,0,1,22,4,2,3,1,0,22,4,2,3,1
203,83,39,22,11,7,5,3,0,203,83,39,22,11,7,203,83,39,22,1
63,9,2,0,3,0,0,0,0,63,9,2,0,3,0,63,9,2,0,1
188,58,35,14,6,6,5,5,3,188,58,35,14,6,6,188,58,35,14,1
257,51,13,6,1,2,1,0,0,257,51,13,6,1,2,257,51,13,6,1
125,37,22,10,9,2,3,5,0,125,37,22,10,9,2,125,37,22,10,1
18,2,1,1,1,1,0,0,0,18,2,1,1,1,1,18,2,1,1,1
136,42,20,12,7,5,4,0,2,136,42,20,12,7,5,136,42,20,12,1
29,9,2,0,3,0,0,0,0,29,9,2,0,3,0,29,9,2,0,1
150,37,24,16,5,9,3,2,1,150,37,24,16,5,9,150,37,24,16,1
53,7,2,1,0,0,0,0,0,53,7,2,1,0,0,53,7,2,1,1
70,16,16,3,3,8,3,1,3,70,16,16,3,3,8,70,16,16,3,1
52,6,4,0,1,0,0,0,0,52,6,4,0,1,0,52,6,4,0,1
140,26,17,10,6,6,2,2,2,140,26,17,10,6,6,140,26,17,10,1
61,11,4,2,1,0,0,0,0,61,11,4,2,1,0,61,11,4,2,1
101,30,11,14,7,3,1,2,1,101,30,11,14,7,3,101,30,11,14,1
13,2,1,2,0,1,0,0,0,13,2,1,2,0,1,13,2,1,2,1
116,34,12,7,3,3,3,0,2,116,34,12,7,3,3,116,34,12,7,1
126,21,6,8,0,1,0,0,0,126,21,6,8,0,1,126,21,6,8,1
225,74,32,17,5,1,2,1,1,225,74,32,17,5,1,225,74,32,17,1
259,41,18,3,0,0,0,0,1,259,41,18,3,0,0,259,41,18,3,1
158,42,34,16,5,2,2,1,1,158,42,34,16,5,2,158,42,34,16,1
212,36,9,3,0,0,0,0,0,212,36,9,3,0,0,212,36,9,3,1
173,33,26,13,8,7,7,2,2,173,33,26,13,8,7,173,33,26,13,1
190,25,10,1,1,1,0,0,0,190,25,10,1,1,1,190,25,10,1,1
163,64,24,30,17,7,12,5,1,163,64,24,30,17,7,163,64,24,30,1
134,15,7,2,0,1,0,0,1,134,15,7,2,0,1,134,15,7,2,1
164,51,22,11,3,0,1,2,1,164,51,22,11,3,0,164,51,22,11,1
188,29,11,3,0,0,0,2,0,188,29,11,3,0,0,188,29,11,3,1
142,27,21,11,6,5,5,1,1,142,27,21,11,6,5,142,27,21,11,1
200,22,4,2,0,1,0,0,0,200,22,4,2,0,1,200,22,4,2,1
141,40,22,6,2,3,5,2,1,141,40,22,6,2,3,141,40,22,6,1
260,61,27,6,1,1,0,0,0,260,61,27,6,1,1,260,61,27,6,1
152,43,17,18,7,6,5,0,2,152,43,17,18,7,6,152,43,17,18,1
272,67,21,17,5,0,0,0,0,272,67,21,17,5,0,272,67,21,17,1
128,51,25,20,8,5,2,1,1,128,51,25,20,8,5,128,51,25,20,1
27,5,6,1,3,0,1,0,0,27,5,6,1,3,0,27,5,6,1,1
147,45,26,15,11,9,7,6,2,147,45,26,15,11,9,147,45,26,15,1
243,53,21,6,1,0,0,1,0,243,53,21,6,1,0,243,53,21,6,1
168,53,23,18,14,16,6,4,3,168,53,23,18,14,16,168,53,23,18,1
73,7,3,1,2,0,0,0,0,73,7,3,1,2,0,73,7,3,1,1
198,69,38,27,13,19,9,6,6,198,69,38,27,13,19,198,69,38,27,1
307,106,41,16,9,2,3,0,0,307,106,41,16,9,2,307,106,41,16,1
133,29,23,15,11,7,2,2,2,133,29,23,15,11,7,133,29,23,15,1
35,8,5,3,0,1,0,0,0,35,8,5,3,0,1,35,8,5,3,1
177,77,42,31,3,7,4,3,6,177,77,42,31,3,7,177,77,42,31,1
259,47,19,2,1,1,0,0,0,259,47,19,2,1,1,259,47,19,2,1
155,40,20,6,13,4,8,2,2,155,40,20,6,13,4,155,40,20,6,1
13,4,3,1,0,0,1,4,5,13,4,3,1,0,0,13,4,3,1,1
3,2,0,0,0,0,0,0,0,3,2,0,0,0,0,3,2,0,0,1
14,16,7,3,7,3,0,2,0,14,16,7,3,7,3,14,16,7,3,1
0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1
5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,5,0,0,0,1
56,15,7,7,4,6,9,4,2,56,15,7,7,4,6,56,15,7,7,1
58,41,28,26,29,26,17,8,1,58,41,28,26,29,26,58,41,28,26,1
19,4,5,0,1,1,1,0,0,19,4,5,0,1,1,19,4,5,0,1
10,3,1,2,0,0,0,0,0,10,3,1,2,0,0,10,3,1,2,1
47,38,21,12,18,13,13,1,0,47,38,21,12,18,13,47,38,21,12,1
7,8,1,3,3,1,1,0,0,7,8,1,3,3,1,7,8,1,3,1
0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1
27,4,1,2,2,0,0,0,0,27,4,1,2,2,0,27,4,1,2,1
9,4,5,0,3,0,0,0,0,9,4,5,0,3,0,9,4,5,0,1
5,9,7,7,6,8,6,2,1,5,9,7,7,6,8,5,9,7,7,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
57,20,16,14,7,12,4,0,2,57,20,16,14,7,12,57,20,16,14,1
74,51,29,14,9,28,28,30,26,74,51,29,14,9,28,74,51,29,14,1
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
11,5,0,2,1,1,3,2,0,11,5,0,2,1,1,11,5,0,2,1
2,3,1,0,0,0,0,0,0,2,3,1,0,0,0,2,3,1,0,1
17,5,2,1,0,1,1,3,0,17,5,2,1,0,1,17,5,2,1,1
12,13,4,4,9,5,6,5,0,12,13,4,4,9,5,12,13,4,4,1
17,4,3,4,0,2,1,0,0,17,4,3,4,0,2,17,4,3,4,1
16,7,11,3,1,5,13,7,5,16,7,11,3,1,5,16,7,11,3,1
6,7,2,4,6,5,3,2,0,6,7,2,4,6,5,6,7,2,4,1
12,4,5,0,1,1,0,0,0,12,4,5,0,1,1,12,4,5,0,1
4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,4,1,0,0,1
82,51,46,31,37,32,31,27,12,82,51,46,31,37,32,82,51,46,31,1
35,12,9,11,1,11,8,4,4,35,12,9,11,1,11,35,12,9,11,1
28,11,14,9,11,11,16,18,6,28,11,14,9,11,11,28,11,14,9,1
3,3,1,0,0,0,0,0,0,3,3,1,0,0,0,3,3,1,0,1
145,54,61,45,45,55,39,21,11,145,54,61,45,45,55,145,54,61,45,1
32,20,10,9,12,10,13,7,3,32,20,10,9,12,10,32,20,10,9,1
2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1
22,4,4,5,4,6,13,7,8,22,4,4,5,4,6,22,4,4,5,1
5,2,2,0,0,0,0,0,0,5,2,2,0,0,0,5,2,2,0,1
11,15,9,2,6,4,3,3,1,11,15,9,2,6,4,11,15,9,2,1
18,14,4,8,5,5,3,1,1,18,14,4,8,5,5,18,14,4,8,1
4,4,5,1,0,1,2,2,0,4,4,5,1,0,1,4,4,5,1,1
28,4,4,4,5,8,4,2,3,28,4,4,4,5,8,28,4,4,4,1
44,21,11,12,11,9,18,13,6,44,21,11,12,11,9,44,21,11,12,1
18,7,10,5,5,7,16,8,3,18,7,10,5,5,7,18,7,10,5,1
5,4,1,1,0,0,0,0,0,5,4,1,1,0,0,5,4,1,1,1
6,10,8,2,2,7,4,4,4,6,10,8,2,2,7,6,10,8,2,1
67,35,9,10,8,8,16,6,5,67,35,9,10,8,8,67,35,9,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,22,10,3,7,13,13,15,11,35,22,10,3,7,13,35,22,10,3,1
11,7,4,3,2,1,0,0,0,11,7,4,3,2,1,11,7,4,3,1
5,1,1,0,0,0,0,0,0,5,1,1,0,0,0,5,1,1,0,1
21,17,8,11,3,11,6,5,0,21,17,8,11,3,11,21,17,8,11,1
41,14,6,2,4,7,7,8,3,41,14,6,2,4,7,41,14,6,2,1
2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,2,1,0,1,1
7,5,2,2,2,1,5,0,1,7,5,2,2,2,1,7,5,2,2,1
19,16,4,8,8,6,9,7,2,19,16,4,8,8,6,19,16,4,8,1
35,18,17,14,5,11,8,11,5,35,18,17,14,5,11,35,18,17,14,1
31,12,4,2,8,23,10,2,5,31,12,4,2,8,23,31,12,4,2,1
32,20,15,10,11,11,15,8,5,32,20,15,10,11,11,32,20,15,10,1
89,56,33,19,23,13,7,18,11,89,56,33,19,23,13,89,56,33,19,1
32,19,9,9,4,8,6,7,5,32,19,9,9,4,8,32,19,9,9,1
37,23,8,10,5,9,14,6,5,37,23,8,10,5,9,37,23,8,10,1
1,2,0,2,0,0,0,1,0,1,2,0,2,0,0,1,2,0,2,1
42,22,15,10,6,4,5,3,5,42,22,15,10,6,4,42,22,15,10,1
63,30,24,17,16,15,29,22,11,63,30,24,17,16,15,63,30,24,17,1
11,6,2,0,0,4,2,2,1,11,6,2,0,0,4,11,6,2,0,1
15,9,4,7,2,6,4,0,0,15,9,4,7,2,6,15,9,4,7,1
5,7,3,3,3,0,2,0,0,5,7,3,3,3,0,5,7,3,3,1
14,3,3,4,0,2,0,3,0,14,3,3,4,0,2,14,3,3,4,1
27,15,10,5,5,3,3,0,2,27,15,10,5,5,3,27,15,10,5,1
76,42,16,19,28,29,20,19,6,76,42,16,19,28,29,76,42,16,19,1
17,8,5,6,1,8,0,6,0,17,8,5,6,1,8,17,8,5,6,1
39,13,20,15,9,10,11,8,5,39,13,20,15,9,10,39,13,20,15,1
17,15,9,9,6,8,4,2,1,17,15,9,9,6,8,17,15,9,9,1
3,2,2,1,1,2,1,0,0,3,2,2,1,1,2,3,2,2,1,1
3,1,2,1,0,0,0,0,0,3,1,2,1,0,0,3,1,2,1,1
12,4,7,2,3,5,2,2,0,12,4,7,2,3,5,12,4,7,2,1
49,18,25,9,15,7,13,9,9,49,18,25,9,15,7,49,18,25,9,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54,30,7,9,8,4,4,4,1,54,30,7,9,8,4,54,30,7,9,1
20,9,9,6,6,6,6,3,5,20,9,9,6,6,6,20,9,9,6,1
44,25,8,2,5,6,5,5,2,44,25,8,2,5,6,44,25,8,2,1
66,48,33,36,37,39,25,10,3,66,48,33,36,37,39,66,48,33,36,1
12,2,3,1,0,2,0,0,1,12,2,3,1,0,2,12,2,3,1,1
0,0,3,1,1,0,0,0,0,0,0,3,1,1,0,0,0,3,1,1
12,8,4,3,3,3,0,0,0,12,8,4,3,3,3,12,8,4,3,1
15,15,11,10,2,9,9,14,4,15,15,11,10,2,9,15,15,11,10,1
6,4,1,1,1,1,1,0,0,6,4,1,1,1,1,6,4,1,1,1
12,3,1,2,3,4,5,0,1,12,3,1,2,3,4,12,3,1,2,1
5,1,0,0,0,1,1,1,0,5,1,0,0,0,1,5,1,0,0,1
122,62,41,26,36,28,49,29,18,122,62,41,26,36,28,122,62,41,26,1
15,8,3,1,1,0,1,0,1,15,8,3,1,1,0,15,8,3,1,1
24,12,7,8,9,10,4,11,2,24,12,7,8,9,10,24,12,7,8,1
2,1,1,0,1,1,0,0,0,2,1,1,0,1,1,2,1,1,0,1
32,27,10,12,12,12,7,9,2,32,27,10,12,12,12,32,27,10,12,1
37,12,7,4,1,1,3,2,2,37,12,7,4,1,1,37,12,7,4,1
11,7,4,5,3,5,0,1,0,11,7,4,5,3,5,11,7,4,5,1
3,4,2,2,1,0,0,0,0,3,4,2,2,1,0,3,4,2,2,1
0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1
28,17,8,3,6,5,10,8,10,28,17,8,3,6,5,28,17,8,3,1
14,7,5,5,8,3,4,6,2,14,7,5,5,8,3,14,7,5,5,1
6,7,7,1,2,1,1,0,3,6,7,7,1,2,1,6,7,7,1,1
44,32,13,9,12,21,24,23,18,44,32,13,9,12,21,44,32,13,9,1
23,9,4,2,1,6,2,1,0,23,9,4,2,1,6,23,9,4,2,1
18,5,3,4,5,5,2,4,3,18,5,3,4,5,5,18,5,3,4,1
4,1,2,0,0,0,0,0,0,4,1,2,0,0,0,4,1,2,0,1
65,30,26,28,19,15,16,7,4,65,30,26,28,19,15,65,30,26,28,1
54,25,9,4,3,3,6,3,0,54,25,9,4,3,3,54,25,9,4,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
25,8,9,8,5,6,9,8,7,25,8,9,8,5,6,25,8,9,8,1
21,11,14,5,4,5,8,8,7,21,11,14,5,4,5,21,11,14,5,1
5,4,2,1,0,0,0,0,0,5,4,2,1,0,0,5,4,2,1,1
75,39,26,18,15,23,21,16,10,75,39,26,18,15,23,75,39,26,18,1
156,38,18,7,2,2,0,1,1,156,38,18,7,2,2,156,38,18,7,1
27,3,2,1,0,0,0,0,1,27,3,2,1,0,0,27,3,2,1,1
90,34,13,11,8,5,3,1,0,90,34,13,11,8,5,90,34,13,11,1
112,19,2,3,1,1,0,0,0,112,19,2,3,1,1,112,19,2,3,1
97,29,17,9,6,4,6,0,4,97,29,17,9,6,4,97,29,17,9,1
37,8,1,0,1,0,0,0,0,37,8,1,0,1,0,37,8,1,0,1
97,30,14,4,4,4,5,1,2,97,30,14,4,4,4,97,30,14,4,1
73,14,8,4,1,0,0,0,0,73,14,8,4,1,0,73,14,8,4,1
204,64,26,20,6,4,7,5,3,204,64,26,20,6,4,204,64,26,20,1
157,26,15,8,1,2,0,1,0,157,26,15,8,1,2,157,26,15,8,1
68,17,11,3,7,3,0,1,1,68,17,11,3,7,3,68,17,11,3,1
37,5,2,0,0,1,1,0,0,37,5,2,0,0,1,37,5,2,0,1
246,102,67,52,22,15,7,5,1,246,102,67,52,22,15,246,102,67,52,1
188,51,19,3,6,2,0,0,0,188,51,19,3,6,2,188,51,19,3,1
110,33,10,9,6,4,4,0,0,110,33,10,9,6,4,110,33,10,9,1
28,8,3,1,0,0,0,0,0,28,8,3,1,0,0,28,8,3,1,1
141,20,12,9,5,1,4,1,0,141,20,12,9,5,1,141,20,12,9,1
153,17,10,3,2,1,0,0,0,153,17,10,3,2,1,153,17,10,3,1
157,42,13,8,8,1,2,1,0,157,42,13,8,8,1,157,42,13,8,1
44,11,5,5,0,2,0,1,0,44,11,5,5,0,2,44,11,5,5,1
127,44,19,15,9,1,3,2,0,127,44,19,15,9,1,127,44,19,15,1
18,3,2,2,0,0,0,0,0,18,3,2,2,0,0,18,3,2,2,1
190,60,23,13,12,4,2,3,3,190,60,23,13,12,4,190,60,23,13,1
48,1,1,1,1,0,0,0,0,48,1,1,1,1,0,48,1,1,1,1
179,68,25,17,7,9,9,4,4,179,68,25,17,7,9,179,68,25,17,1
68,19,9,3,8,2,0,1,0,68,19,9,3,8,2,68,19,9,3,1
158,26,18,8,3,3,0,3,0,158,26,18,8,3,3,158,26,18,8,1
163,31,11,4,3,1,0,0,0,163,31,11,4,3,1,163,31,11,4,1
170,44,19,10,8,7,1,1,1,170,44,19,10,8,7,170,44,19,10,1
34,10,1,2,1,0,0,0,0,34,10,1,2,1,0,34,10,1,2,1
234,92,46,16,13,6,4,5,2,234,92,46,16,13,6,234,92,46,16,1
251,96,36,18,11,4,1,0,0,251,96,36,18,11,4,251,96,36,18,1
208,46,19,7,4,5,1,0,2,208,46,19,7,4,5,208,46,19,7,1
205,47,17,10,4,1,1,0,0,205,47,17,10,4,1,205,47,17,10,1
236,107,53,31,17,10,13,4,1,236,107,53,31,17,10,236,107,53,31,1
228,42,19,11,4,2,1,0,0,228,42,19,11,4,2,228,42,19,11,1
175,40,15,9,2,3,2,2,0,175,40,15,9,2,3,175,40,15,9,1
168,25,4,5,4,1,0,0,0,168,25,4,5,4,1,168,25,4,5,1
191,50,23,16,8,3,1,3,0,191,50,23,16,8,3,191,50,23,16,1
67,9,4,1,2,0,0,0,0,67,9,4,1,2,0,67,9,4,1,1
178,50,24,17,7,11,5,2,0,178,50,24,17,7,11,178,50,24,17,1
84,6,6,3,1,1,0,0,0,84,6,6,3,1,1,84,6,6,3,1
144,34,17,10,11,9,7,6,1,144,34,17,10,11,9,144,34,17,10,1
51,14,3,0,0,0,0,0,0,51,14,3,0,0,0,51,14,3,0,1
132,27,10,7,7,0,2,0,0,132,27,10,7,7,0,132,27,10,7,1
73,10,11,3,3,1,0,0,0,73,10,11,3,3,1,73,10,11,3,1
88,34,18,5,5,3,2,3,1,88,34,18,5,5,3,88,34,18,5,1
71,9,5,2,0,0,0,0,0,71,9,5,2,0,0,71,9,5,2,1
186,42,21,10,12,9,5,4,0,186,42,21,10,12,9,186,42,21,10,1
111,11,4,3,1,0,0,1,0,111,11,4,3,1,0,111,11,4,3,1
211,127,74,44,21,15,3,3,2,211,127,74,44,21,15,211,127,74,44,1
163,35,6,2,1,2,0,0,0,163,35,6,2,1,2,163,35,6,2,1
80,36,26,14,5,8,3,4,0,80,36,26,14,5,8,80,36,26,14,1
16,5,1,1,0,1,0,0,0,16,5,1,1,0,1,16,5,1,1,1
167,56,23,11,6,4,3,5,3,167,56,23,11,6,4,167,56,23,11,1
83,11,3,3,0,0,0,0,1,83,11,3,3,0,0,83,11,3,3,1
39,12,3,3,5,1,1,2,0,39,12,3,3,5,1,39,12,3,3,1
111,30,12,9,3,3,2,0,1,111,30,12,9,3,3,111,30,12,9,1
20,6,1,1,0,1,0,0,0,20,6,1,1,0,1,20,6,1,1,1
191,51,17,12,5,1,2,3,0,191,51,17,12,5,1,191,51,17,12,1
52,9,7,2,0,0,0,0,0,52,9,7,2,0,0,52,9,7,2,1
114,28,14,7,5,4,2,2,2,114,28,14,7,5,4,114,28,14,7,1
110,11,3,2,0,0,0,0,0,110,11,3,2,0,0,110,11,3,2,1
190,64,39,26,12,6,13,3,1,190,64,39,26,12,6,190,64,39,26,1
49,3,4,2,0,0,0,0,0,49,3,4,2,0,0,49,3,4,2,1
146,61,23,15,20,9,2,5,4,146,61,23,15,20,9,146,61,23,15,1
64,14,10,2,2,0,0,1,0,64,14,10,2,2,0,64,14,10,2,1
147,47,19,13,11,14,5,2,3,147,47,19,13,11,14,147,47,19,13,1
35,7,1,4,1,0,0,0,0,35,7,1,4,1,0,35,7,1,4,1
