f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
981,24,9,2,1,3,1,3,0,0,981,24,9,2,1,3,1,981,24,9,2,1,1
893,33,26,16,16,9,8,7,8,3,893,33,26,16,16,9,8,893,33,26,16,16,1
911,41,22,10,9,7,8,12,8,7,911,41,22,10,9,7,8,911,41,22,10,9,1
972,11,4,5,6,3,4,0,1,0,972,11,4,5,6,3,4,972,11,4,5,6,1
1008,2,1,2,0,0,0,0,0,0,1008,2,1,2,0,0,0,1008,2,1,2,0,0
1027,17,2,0,0,0,0,0,0,0,1027,17,2,0,0,0,0,1027,17,2,0,0,1
873,128,33,26,13,9,6,1,3,1,873,128,33,26,13,9,6,873,128,33,26,13,1
1039,5,2,1,0,0,0,0,0,0,1039,5,2,1,0,0,0,1039,5,2,1,0,0
888,121,43,28,16,12,4,2,4,0,888,121,43,28,16,12,4,888,121,43,28,16,1
971,62,18,13,3,1,1,0,0,0,971,62,18,13,3,1,1,971,62,18,13,3,1
913,103,36,25,19,6,3,6,5,3,913,103,36,25,19,6,3,913,103,36,25,19,1
899,118,30,12,9,5,1,2,1,0,899,118,30,12,9,5,1,899,118,30,12,9,1
903,111,28,12,14,15,12,7,4,3,903,111,28,12,14,15,12,903,111,28,12,14,1
1031,8,4,2,0,0,0,0,0,0,1031,8,4,2,0,0,0,1031,8,4,2,0,1
917,101,35,19,12,7,5,1,6,2,917,101,35,19,12,7,5,917,101,35,19,12,1
907,148,25,5,1,0,1,0,0,0,907,148,25,5,1,0,1,907,148,25,5,1,1
914,96,39,17,11,7,1,1,2,1,914,96,39,17,11,7,1,914,96,39,17,11,1
915,102,21,15,2,1,0,0,0,0,915,102,21,15,2,1,0,915,102,21,15,2,1
931,95,32,13,7,7,2,2,2,0,931,95,32,13,7,7,2,931,95,32,13,7,1
986,52,1,1,0,0,0,0,0,0,986,52,1,1,0,0,0,986,52,1,1,0,1
884,110,46,22,17,13,8,2,2,1,884,110,46,22,17,13,8,884,110,46,22,17,1
842,204,43,20,8,4,3,1,1,0,842,204,43,20,8,4,3,842,204,43,20,8,1
915,98,38,20,9,6,7,4,1,1,915,98,38,20,9,6,7,915,98,38,20,9,1
1023,14,2,1,0,0,0,0,0,0,1023,14,2,1,0,0,0,1023,14,2,1,0,1
894,93,41,22,18,8,3,3,6,3,894,93,41,22,18,8,3,894,93,41,22,18,1
679,264,83,35,17,12,2,3,2,0,679,264,83,35,17,12,2,679,264,83,35,17,1
861,124,47,24,14,11,6,3,2,2,861,124,47,24,14,11,6,861,124,47,24,14,1
731,199,68,34,21,17,0,0,0,0,731,199,68,34,21,17,0,731,199,68,34,21,1
916,99,25,21,5,6,4,9,0,2,916,99,25,21,5,6,4,916,99,25,21,5,1
787,224,46,15,1,1,0,0,0,0,787,224,46,15,1,1,0,787,224,46,15,1,1
929,112,32,14,8,4,3,1,2,1,929,112,32,14,8,4,3,929,112,32,14,8,1
990,70,11,5,0,1,0,0,0,0,990,70,11,5,0,1,0,990,70,11,5,0,1
917,107,27,23,15,9,13,2,1,2,917,107,27,23,15,9,13,917,107,27,23,15,1
845,189,29,4,1,0,0,0,0,0,845,189,29,4,1,0,0,845,189,29,4,1,1
952,87,15,9,8,6,4,2,3,1,952,87,15,9,8,6,4,952,87,15,9,8,1
713,255,63,18,7,1,0,0,0,0,713,255,63,18,7,1,0,713,255,63,18,7,1
913,98,26,15,4,3,4,3,1,1,913,98,26,15,4,3,4,913,98,26,15,4,1
683,278,65,22,3,3,1,0,0,0,683,278,65,22,3,3,1,683,278,65,22,3,1
798,154,40,28,23,11,5,3,2,3,798,154,40,28,23,11,5,798,154,40,28,23,1
615,266,115,43,15,12,9,1,2,0,615,266,115,43,15,12,9,615,266,115,43,15,1
779,168,58,33,21,12,7,5,3,2,779,168,58,33,21,12,7,779,168,58,33,21,1
503,283,121,89,43,22,11,3,1,2,503,283,121,89,43,22,11,503,283,121,89,43,1
835,176,49,18,13,4,1,2,2,0,835,176,49,18,13,4,1,835,176,49,18,13,1
575,283,109,62,23,16,4,4,0,0,575,283,109,62,23,16,4,575,283,109,62,23,1
825,129,50,41,13,7,8,4,3,1,825,129,50,41,13,7,8,825,129,50,41,13,1
754,237,66,16,5,2,0,0,0,0,754,237,66,16,5,2,0,754,237,66,16,5,1
811,182,67,19,7,5,4,4,1,0,811,182,67,19,7,5,4,811,182,67,19,7,1
627,275,95,33,9,10,3,0,1,0,627,275,95,33,9,10,3,627,275,95,33,9,1
926,88,31,12,8,5,2,1,1,1,926,88,31,12,8,5,2,926,88,31,12,8,1
692,253,66,22,13,5,0,0,0,0,692,253,66,22,13,5,0,692,253,66,22,13,1
948,85,18,8,2,3,3,1,2,0,948,85,18,8,2,3,3,948,85,18,8,2,1
777,215,56,7,2,2,0,0,0,0,777,215,56,7,2,2,0,777,215,56,7,2,1
838,153,41,22,8,3,4,3,2,0,838,153,41,22,8,3,4,838,153,41,22,8,1
577,276,113,58,28,12,5,0,0,0,577,276,113,58,28,12,5,577,276,113,58,28,1
873,108,43,21,16,6,4,3,3,0,873,108,43,21,16,6,4,873,108,43,21,16,1
639,281,104,32,10,2,1,0,0,0,639,281,104,32,10,2,1,639,281,104,32,10,1
842,153,40,23,14,7,3,4,0,1,842,153,40,23,14,7,3,842,153,40,23,14,1
888,146,28,3,1,0,0,0,0,0,888,146,28,3,1,0,0,888,146,28,3,1,1
927,83,23,12,7,6,6,1,1,3,927,83,23,12,7,6,6,927,83,23,12,7,1
751,221,67,26,6,0,0,0,0,0,751,221,67,26,6,0,0,751,221,67,26,6,1
851,166,36,16,14,2,3,1,3,2,851,166,36,16,14,2,3,851,166,36,16,14,1
1021,24,5,6,2,1,0,0,0,0,1021,24,5,6,2,1,0,1021,24,5,6,2,1
864,135,45,20,10,12,4,5,2,0,864,135,45,20,10,12,4,864,135,45,20,10,1
1012,26,7,3,1,0,0,0,0,0,1012,26,7,3,1,0,0,1012,26,7,3,1,1
930,94,23,15,11,7,2,2,3,0,930,94,23,15,11,7,2,930,94,23,15,11,1
993,41,8,5,2,2,2,0,0,1,993,41,8,5,2,2,2,993,41,8,5,2,1
885,102,41,19,17,12,5,4,7,3,885,102,41,19,17,12,5,885,102,41,19,17,1
1006,29,7,3,3,2,0,0,1,0,1006,29,7,3,3,2,0,1006,29,7,3,3,1
844,165,45,25,19,6,5,5,5,0,844,165,45,25,19,6,5,844,165,45,25,19,1
1012,22,4,2,3,1,0,0,0,1,1012,22,4,2,3,1,0,1012,22,4,2,3,1
719,203,83,39,22,11,7,5,3,0,719,203,83,39,22,11,7,719,203,83,39,22,1
973,63,9,2,0,3,0,0,0,0,973,63,9,2,0,3,0,973,63,9,2,0,1
797,188,58,35,14,6,6,5,5,3,797,188,58,35,14,6,6,797,188,58,35,14,1
723,257,51,13,6,1,2,1,0,0,723,257,51,13,6,1,2,723,257,51,13,6,1
887,125,37,22,10,9,2,3,5,0,887,125,37,22,10,9,2,887,125,37,22,10,1
1024,18,2,1,1,1,1,0,0,0,1024,18,2,1,1,1,1,1024,18,2,1,1,1
891,136,42,20,12,7,5,4,0,2,891,136,42,20,12,7,5,891,136,42,20,12,1
1015,29,9,2,0,3,0,0,0,0,1015,29,9,2,0,3,0,1015,29,9,2,0,1
857,150,37,24,16,5,9,3,2,1,857,150,37,24,16,5,9,857,150,37,24,16,1
989,53,7,2,1,0,0,0,0,0,989,53,7,2,1,0,0,989,53,7,2,1,1
949,70,16,16,3,3,8,3,1,3,949,70,16,16,3,3,8,949,70,16,16,3,1
993,52,6,4,0,1,0,0,0,0,993,52,6,4,0,1,0,993,52,6,4,0,1
864,140,26,17,10,6,6,2,2,2,864,140,26,17,10,6,6,864,140,26,17,10,1
982,61,11,4,2,1,0,0,0,0,982,61,11,4,2,1,0,982,61,11,4,2,1
915,101,30,11,14,7,3,1,2,1,915,101,30,11,14,7,3,915,101,30,11,14,1
1045,13,2,1,2,0,1,0,0,0,1045,13,2,1,2,0,1,1045,13,2,1,2,1
886,116,34,12,7,3,3,3,0,2,886,116,34,12,7,3,3,886,116,34,12,7,1
907,126,21,6,8,0,1,0,0,0,907,126,21,6,8,0,1,907,126,21,6,8,1
730,225,74,32,17,5,1,2,1,1,730,225,74,32,17,5,1,730,225,74,32,17,1
744,259,41,18,3,0,0,0,0,1,744,259,41,18,3,0,0,744,259,41,18,3,1
855,158,42,34,16,5,2,2,1,1,855,158,42,34,16,5,2,855,158,42,34,16,1
819,212,36,9,3,0,0,0,0,0,819,212,36,9,3,0,0,819,212,36,9,3,1
841,173,33,26,13,8,7,7,2,2,841,173,33,26,13,8,7,841,173,33,26,13,1
847,190,25,10,1,1,1,0,0,0,847,190,25,10,1,1,1,847,190,25,10,1,1
809,163,64,24,30,17,7,12,5,1,809,163,64,24,30,17,7,809,163,64,24,30,1
919,134,15,7,2,0,1,0,0,1,919,134,15,7,2,0,1,919,134,15,7,2,1
834,164,51,22,11,3,0,1,2,1,834,164,51,22,11,3,0,834,164,51,22,11,1
830,188,29,11,3,0,0,0,2,0,830,188,29,11,3,0,0,830,188,29,11,3,1
881,142,27,21,11,6,5,5,1,1,881,142,27,21,11,6,5,881,142,27,21,11,1
845,200,22,4,2,0,1,0,0,0,845,200,22,4,2,0,1,845,200,22,4,2,1
864,141,40,22,6,2,3,5,2,1,864,141,40,22,6,2,3,864,141,40,22,6,1
702,260,61,27,6,1,1,0,0,0,702,260,61,27,6,1,1,702,260,61,27,6,1
843,152,43,17,18,7,6,5,0,2,843,152,43,17,18,7,6,843,152,43,17,18,1
688,272,67,21,17,5,0,0,0,0,688,272,67,21,17,5,0,688,272,67,21,17,1
861,128,51,25,20,8,5,2,1,1,861,128,51,25,20,8,5,861,128,51,25,20,1
1015,27,5,6,1,3,0,1,0,0,1015,27,5,6,1,3,0,1015,27,5,6,1,1
843,147,45,26,15,11,9,7,6,2,843,147,45,26,15,11,9,843,147,45,26,15,1
743,243,53,21,6,1,0,0,1,0,743,243,53,21,6,1,0,743,243,53,21,6,1
815,168,53,23,18,14,16,6,4,3,815,168,53,23,18,14,16,815,168,53,23,18,1
972,73,7,3,1,2,0,0,0,0,972,73,7,3,1,2,0,972,73,7,3,1,1
748,198,69,38,27,13,19,9,6,6,748,198,69,38,27,13,19,748,198,69,38,27,1
587,307,106,41,16,9,2,3,0,0,587,307,106,41,16,9,2,587,307,106,41,16,1
861,133,29,23,15,11,7,2,2,2,861,133,29,23,15,11,7,861,133,29,23,15,1
1002,35,8,5,3,0,1,0,0,0,1002,35,8,5,3,0,1,1002,35,8,5,3,1
755,177,77,42,31,3,7,4,3,6,755,177,77,42,31,3,7,755,177,77,42,31,1
745,259,47,19,2,1,1,0,0,0,745,259,47,19,2,1,1,745,259,47,19,2,1
847,155,40,20,6,13,4,8,2,2,847,155,40,20,6,13,4,847,155,40,20,6,1
984,13,4,3,1,0,0,1,4,5,984,13,4,3,1,0,0,984,13,4,3,1,1
1008,3,2,0,0,0,0,0,0,0,1008,3,2,0,0,0,0,1008,3,2,0,0,0
961,14,16,7,3,7,3,0,2,0,961,14,16,7,3,7,3,961,14,16,7,3,1
1008,0,2,1,0,0,0,0,0,0,1008,0,2,1,0,0,0,1008,0,2,1,0,0
1001,5,0,0,0,0,0,0,1,0,1001,5,0,0,0,0,0,1001,5,0,0,0,0
926,56,15,7,7,4,6,9,4,2,926,56,15,7,7,4,6,926,56,15,7,7,1
801,58,41,28,26,29,26,17,8,1,801,58,41,28,26,29,26,801,58,41,28,26,1
991,19,4,5,0,1,1,1,0,0,991,19,4,5,0,1,1,991,19,4,5,0,1
989,10,3,1,2,0,0,0,0,0,989,10,3,1,2,0,0,989,10,3,1,2,1
880,47,38,21,12,18,13,13,1,0,880,47,38,21,12,18,13,880,47,38,21,12,1
984,7,8,1,3,3,1,1,0,0,984,7,8,1,3,3,1,984,7,8,1,3,1
1008,0,3,0,0,0,0,0,0,0,1008,0,3,0,0,0,0,1008,0,3,0,0,0
975,27,4,1,2,2,0,0,0,0,975,27,4,1,2,2,0,975,27,4,1,2,1
996,9,4,5,0,3,0,0,0,0,996,9,4,5,0,3,0,996,9,4,5,0,1
954,5,9,7,7,6,8,6,2,1,954,5,9,7,7,6,8,954,5,9,7,7,0
1013,2,1,0,0,0,0,0,0,0,1013,2,1,0,0,0,0,1013,2,1,0,0,0
895,57,20,16,14,7,12,4,0,2,895,57,20,16,14,7,12,895,57,20,16,14,1
716,74,51,29,14,9,28,28,30,26,716,74,51,29,14,9,28,716,74,51,29,14,1
1003,2,0,0,0,0,0,0,0,0,1003,2,0,0,0,0,0,1003,2,0,0,0,0
997,11,5,0,2,1,1,3,2,0,997,11,5,0,2,1,1,997,11,5,0,2,1
1001,2,3,1,0,0,0,0,0,0,1001,2,3,1,0,0,0,1001,2,3,1,0,0
987,17,5,2,1,0,1,1,3,0,987,17,5,2,1,0,1,987,17,5,2,1,1
948,12,13,4,4,9,5,6,5,0,948,12,13,4,4,9,5,948,12,13,4,4,1
978,17,4,3,4,0,2,1,0,0,978,17,4,3,4,0,2,978,17,4,3,4,1
950,16,7,11,3,1,5,13,7,5,950,16,7,11,3,1,5,950,16,7,11,3,1
993,6,7,2,4,6,5,3,2,0,993,6,7,2,4,6,5,993,6,7,2,4,1
988,12,4,5,0,1,1,0,0,0,988,12,4,5,0,1,1,988,12,4,5,0,1
1012,4,1,0,0,0,0,0,0,0,1012,4,1,0,0,0,0,1012,4,1,0,0,0
706,82,51,46,31,37,32,31,27,12,706,82,51,46,31,37,32,706,82,51,46,31,1
940,35,12,9,11,1,11,8,4,4,940,35,12,9,11,1,11,940,35,12,9,11,1
894,28,11,14,9,11,11,16,18,6,894,28,11,14,9,11,11,894,28,11,14,9,1
1010,3,3,1,0,0,0,0,0,0,1010,3,3,1,0,0,0,1010,3,3,1,0,0
670,145,54,61,45,45,55,39,21,11,670,145,54,61,45,45,55,670,145,54,61,45,1
924,32,20,10,9,12,10,13,7,3,924,32,20,10,9,12,10,924,32,20,10,9,1
1005,2,0,1,0,0,0,0,0,0,1005,2,0,1,0,0,0,1005,2,0,1,0,0
956,22,4,4,5,4,6,13,7,8,956,22,4,4,5,4,6,956,22,4,4,5,1
998,5,2,2,0,0,0,0,0,0,998,5,2,2,0,0,0,998,5,2,2,0,0
975,11,15,9,2,6,4,3,3,1,975,11,15,9,2,6,4,975,11,15,9,2,1
958,18,14,4,8,5,5,3,1,1,958,18,14,4,8,5,5,958,18,14,4,8,1
997,4,4,5,1,0,1,2,2,0,997,4,4,5,1,0,1,997,4,4,5,1,0
954,28,4,4,4,5,8,4,2,3,954,28,4,4,4,5,8,954,28,4,4,4,1
884,44,21,11,12,11,9,18,13,6,884,44,21,11,12,11,9,884,44,21,11,12,1
934,18,7,10,5,5,7,16,8,3,934,18,7,10,5,5,7,934,18,7,10,5,1
1006,5,4,1,1,0,0,0,0,0,1006,5,4,1,1,0,0,1006,5,4,1,1,0
961,6,10,8,2,2,7,4,4,4,961,6,10,8,2,2,7,961,6,10,8,2,1
881,67,35,9,10,8,8,16,6,5,881,67,35,9,10,8,8,881,67,35,9,10,1
1002,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,1002,0,0,0,0,0
913,35,22,10,3,7,13,13,15,11,913,35,22,10,3,7,13,913,35,22,10,3,1
980,11,7,4,3,2,1,0,0,0,980,11,7,4,3,2,1,980,11,7,4,3,1
1002,5,1,1,0,0,0,0,0,0,1002,5,1,1,0,0,0,1002,5,1,1,0,0
935,21,17,8,11,3,11,6,5,0,935,21,17,8,11,3,11,935,21,17,8,11,1
946,41,14,6,2,4,7,7,8,3,946,41,14,6,2,4,7,946,41,14,6,2,1
1002,2,1,0,1,0,0,0,0,0,1002,2,1,0,1,0,0,1002,2,1,0,1,0
991,7,5,2,2,2,1,5,0,1,991,7,5,2,2,2,1,991,7,5,2,2,1
934,19,16,4,8,8,6,9,7,2,934,19,16,4,8,8,6,934,19,16,4,8,1
916,35,18,17,14,5,11,8,11,5,916,35,18,17,14,5,11,916,35,18,17,14,1
929,31,12,4,2,8,23,10,2,5,929,31,12,4,2,8,23,929,31,12,4,2,1
901,32,20,15,10,11,11,15,8,5,901,32,20,15,10,11,11,901,32,20,15,10,1
766,89,56,33,19,23,13,7,18,11,766,89,56,33,19,23,13,766,89,56,33,19,1
936,32,19,9,9,4,8,6,7,5,936,32,19,9,9,4,8,936,32,19,9,9,1
923,37,23,8,10,5,9,14,6,5,923,37,23,8,10,5,9,923,37,23,8,10,1
1001,1,2,0,2,0,0,0,1,0,1001,1,2,0,2,0,0,1001,1,2,0,2,0
927,42,22,15,10,6,4,5,3,5,927,42,22,15,10,6,4,927,42,22,15,10,1
819,63,30,24,17,16,15,29,22,11,819,63,30,24,17,16,15,819,63,30,24,17,1
1000,11,6,2,0,0,4,2,2,1,1000,11,6,2,0,0,4,1000,11,6,2,0,1
963,15,9,4,7,2,6,4,0,0,963,15,9,4,7,2,6,963,15,9,4,7,1
997,5,7,3,3,3,0,2,0,0,997,5,7,3,3,3,0,997,5,7,3,3,0
981,14,3,3,4,0,2,0,3,0,981,14,3,3,4,0,2,981,14,3,3,4,1
961,27,15,10,5,5,3,3,0,2,961,27,15,10,5,5,3,961,27,15,10,5,1
782,76,42,16,19,28,29,20,19,6,782,76,42,16,19,28,29,782,76,42,16,19,1
969,17,8,5,6,1,8,0,6,0,969,17,8,5,6,1,8,969,17,8,5,6,1
907,39,13,20,15,9,10,11,8,5,907,39,13,20,15,9,10,907,39,13,20,15,1
954,17,15,9,9,6,8,4,2,1,954,17,15,9,9,6,8,954,17,15,9,9,1
991,3,2,2,1,1,2,1,0,0,991,3,2,2,1,1,2,991,3,2,2,1,0
1006,3,1,2,1,0,0,0,0,0,1006,3,1,2,1,0,0,1006,3,1,2,1,0
968,12,4,7,2,3,5,2,2,0,968,12,4,7,2,3,5,968,12,4,7,2,1
883,49,18,25,9,15,7,13,9,9,883,49,18,25,9,15,7,883,49,18,25,9,1
1002,1,0,0,0,0,0,0,0,0,1002,1,0,0,0,0,0,1002,1,0,0,0,0
914,54,30,7,9,8,4,4,4,1,914,54,30,7,9,8,4,914,54,30,7,9,1
942,20,9,9,6,6,6,6,3,5,942,20,9,9,6,6,6,942,20,9,9,6,1
935,44,25,8,2,5,6,5,5,2,935,44,25,8,2,5,6,935,44,25,8,2,1
744,66,48,33,36,37,39,25,10,3,744,66,48,33,36,37,39,744,66,48,33,36,1
1002,12,2,3,1,0,2,0,0,1,1002,12,2,3,1,0,2,1002,12,2,3,1,1
1001,0,0,3,1,1,0,0,0,0,1001,0,0,3,1,1,0,1001,0,0,3,1,0
989,12,8,4,3,3,3,0,0,0,989,12,8,4,3,3,3,989,12,8,4,3,1
918,15,15,11,10,2,9,9,14,4,918,15,15,11,10,2,9,918,15,15,11,10,1
1005,6,4,1,1,1,1,1,0,0,1005,6,4,1,1,1,1,1005,6,4,1,1,1
981,12,3,1,2,3,4,5,0,1,981,12,3,1,2,3,4,981,12,3,1,2,1
1007,5,1,0,0,0,1,1,1,0,1007,5,1,0,0,0,1,1007,5,1,0,0,0
662,122,62,41,26,36,28,49,29,18,662,122,62,41,26,36,28,662,122,62,41,26,1
1005,15,8,3,1,1,0,1,0,1,1005,15,8,3,1,1,0,1005,15,8,3,1,1
931,24,12,7,8,9,10,4,11,2,931,24,12,7,8,9,10,931,24,12,7,8,1
1006,2,1,1,0,1,1,0,0,0,1006,2,1,1,0,1,1,1006,2,1,1,0,0
891,32,27,10,12,12,12,7,9,2,891,32,27,10,12,12,12,891,32,27,10,12,1
963,37,12,7,4,1,1,3,2,2,963,37,12,7,4,1,1,963,37,12,7,4,1
970,11,7,4,5,3,5,0,1,0,970,11,7,4,5,3,5,970,11,7,4,5,1
1009,3,4,2,2,1,0,0,0,0,1009,3,4,2,2,1,0,1009,3,4,2,2,0
1000,0,2,1,0,0,0,0,0,0,1000,0,2,1,0,0,0,1000,0,2,1,0,0
929,28,17,8,3,6,5,10,8,10,929,28,17,8,3,6,5,929,28,17,8,3,1
962,14,7,5,5,8,3,4,6,2,962,14,7,5,5,8,3,962,14,7,5,5,1
997,6,7,7,1,2,1,1,0,3,997,6,7,7,1,2,1,997,6,7,7,1,1
825,44,32,13,9,12,21,24,23,18,825,44,32,13,9,12,21,825,44,32,13,9,1
987,23,9,4,2,1,6,2,1,0,987,23,9,4,2,1,6,987,23,9,4,2,1
963,18,5,3,4,5,5,2,4,3,963,18,5,3,4,5,5,963,18,5,3,4,1
1021,4,1,2,0,0,0,0,0,0,1021,4,1,2,0,0,0,1021,4,1,2,0,0
831,65,30,26,28,19,15,16,7,4,831,65,30,26,28,19,15,831,65,30,26,28,1
933,54,25,9,4,3,3,6,3,0,933,54,25,9,4,3,3,933,54,25,9,4,1
1003,2,1,0,0,0,0,0,0,0,1003,2,1,0,0,0,0,1003,2,1,0,0,0
943,25,8,9,8,5,6,9,8,7,943,25,8,9,8,5,6,943,25,8,9,8,1
932,21,11,14,5,4,5,8,8,7,932,21,11,14,5,4,5,932,21,11,14,5,1
1013,5,4,2,1,0,0,0,0,0,1013,5,4,2,1,0,0,1013,5,4,2,1,0
817,75,39,26,18,15,23,21,16,10,817,75,39,26,18,15,23,817,75,39,26,18,1
863,156,38,18,7,2,2,0,1,1,863,156,38,18,7,2,2,863,156,38,18,7,1
1017,27,3,2,1,0,0,0,0,1,1017,27,3,2,1,0,0,1017,27,3,2,1,1
925,90,34,13,11,8,5,3,1,0,925,90,34,13,11,8,5,925,90,34,13,11,1
923,112,19,2,3,1,1,0,0,0,923,112,19,2,3,1,1,923,112,19,2,3,1
924,97,29,17,9,6,4,6,0,4,924,97,29,17,9,6,4,924,97,29,17,9,1
1014,37,8,1,0,1,0,0,0,0,1014,37,8,1,0,1,0,1014,37,8,1,0,1
914,97,30,14,4,4,4,5,1,2,914,97,30,14,4,4,4,914,97,30,14,4,1
959,73,14,8,4,1,0,0,0,0,959,73,14,8,4,1,0,959,73,14,8,4,1
768,204,64,26,20,6,4,7,5,3,768,204,64,26,20,6,4,768,204,64,26,20,1
860,157,26,15,8,1,2,0,1,0,860,157,26,15,8,1,2,860,157,26,15,8,1
948,68,17,11,3,7,3,0,1,1,948,68,17,11,3,7,3,948,68,17,11,3,1
1019,37,5,2,0,0,1,1,0,0,1019,37,5,2,0,0,1,1019,37,5,2,0,1
579,246,102,67,52,22,15,7,5,1,579,246,102,67,52,22,15,579,246,102,67,52,1
797,188,51,19,3,6,2,0,0,0,797,188,51,19,3,6,2,797,188,51,19,3,1
916,110,33,10,9,6,4,4,0,0,916,110,33,10,9,6,4,916,110,33,10,9,1
1014,28,8,3,1,0,0,0,0,0,1014,28,8,3,1,0,0,1014,28,8,3,1,1
889,141,20,12,9,5,1,4,1,0,889,141,20,12,9,5,1,889,141,20,12,9,1
865,153,17,10,3,2,1,0,0,0,865,153,17,10,3,2,1,865,153,17,10,3,1
889,157,42,13,8,8,1,2,1,0,889,157,42,13,8,8,1,889,157,42,13,8,1
999,44,11,5,5,0,2,0,1,0,999,44,11,5,5,0,2,999,44,11,5,5,1
898,127,44,19,15,9,1,3,2,0,898,127,44,19,15,9,1,898,127,44,19,15,1
1015,18,3,2,2,0,0,0,0,0,1015,18,3,2,2,0,0,1015,18,3,2,2,1
779,190,60,23,13,12,4,2,3,3,779,190,60,23,13,12,4,779,190,60,23,13,1
1000,48,1,1,1,1,0,0,0,0,1000,48,1,1,1,1,0,1000,48,1,1,1,1
806,179,68,25,17,7,9,9,4,4,806,179,68,25,17,7,9,806,179,68,25,17,1
976,68,19,9,3,8,2,0,1,0,976,68,19,9,3,8,2,976,68,19,9,3,1
884,158,26,18,8,3,3,0,3,0,884,158,26,18,8,3,3,884,158,26,18,8,1
853,163,31,11,4,3,1,0,0,0,853,163,31,11,4,3,1,853,163,31,11,4,1
839,170,44,19,10,8,7,1,1,1,839,170,44,19,10,8,7,839,170,44,19,10,1
999,34,10,1,2,1,0,0,0,0,999,34,10,1,2,1,0,999,34,10,1,2,1
710,234,92,46,16,13,6,4,5,2,710,234,92,46,16,13,6,710,234,92,46,16,1
646,251,96,36,18,11,4,1,0,0,646,251,96,36,18,11,4,646,251,96,36,18,1
806,208,46,19,7,4,5,1,0,2,806,208,46,19,7,4,5,806,208,46,19,7,1
783,205,47,17,10,4,1,1,0,0,783,205,47,17,10,4,1,783,205,47,17,10,1
633,236,107,53,31,17,10,13,4,1,633,236,107,53,31,17,10,633,236,107,53,31,1
757,228,42,19,11,4,2,1,0,0,757,228,42,19,11,4,2,757,228,42,19,11,1
832,175,40,15,9,2,3,2,2,0,832,175,40,15,9,2,3,832,175,40,15,9,1
848,168,25,4,5,4,1,0,0,0,848,168,25,4,5,4,1,848,168,25,4,5,1
794,191,50,23,16,8,3,1,3,0,794,191,50,23,16,8,3,794,191,50,23,16,1
967,67,9,4,1,2,0,0,0,0,967,67,9,4,1,2,0,967,67,9,4,1,1
832,178,50,24,17,7,11,5,2,0,832,178,50,24,17,7,11,832,178,50,24,17,1
963,84,6,6,3,1,1,0,0,0,963,84,6,6,3,1,1,963,84,6,6,3,1
856,144,34,17,10,11,9,7,6,1,856,144,34,17,10,11,9,856,144,34,17,10,1
993,51,14,3,0,0,0,0,0,0,993,51,14,3,0,0,0,993,51,14,3,0,1
889,132,27,10,7,7,0,2,0,0,889,132,27,10,7,7,0,889,132,27,10,7,1
955,73,10,11,3,3,1,0,0,0,955,73,10,11,3,3,1,955,73,10,11,3,1
935,88,34,18,5,5,3,2,3,1,935,88,34,18,5,5,3,935,88,34,18,5,1
967,71,9,5,2,0,0,0,0,0,967,71,9,5,2,0,0,967,71,9,5,2,1
822,186,42,21,10,12,9,5,4,0,822,186,42,21,10,12,9,822,186,42,21,10,1
932,111,11,4,3,1,0,0,1,0,932,111,11,4,3,1,0,932,111,11,4,3,1
594,211,127,74,44,21,15,3,3,2,594,211,127,74,44,21,15,594,211,127,74,44,1
855,163,35,6,2,1,2,0,0,0,855,163,35,6,2,1,2,855,163,35,6,2,1
915,80,36,26,14,5,8,3,4,0,915,80,36,26,14,5,8,915,80,36,26,14,1
1024,16,5,1,1,0,1,0,0,0,1024,16,5,1,1,0,1,1024,16,5,1,1,1
837,167,56,23,11,6,4,3,5,3,837,167,56,23,11,6,4,837,167,56,23,11,1
967,83,11,3,3,0,0,0,0,1,967,83,11,3,3,0,0,967,83,11,3,3,1
995,39,12,3,3,5,1,1,2,0,995,39,12,3,3,5,1,995,39,12,3,3,1
904,111,30,12,9,3,3,2,0,1,904,111,30,12,9,3,3,904,111,30,12,9,1
1025,20,6,1,1,0,1,0,0,0,1025,20,6,1,1,0,1,1025,20,6,1,1,1
807,191,51,17,12,5,1,2,3,0,807,191,51,17,12,5,1,807,191,51,17,12,1
982,52,9,7,2,0,0,0,0,0,982,52,9,7,2,0,0,982,52,9,7,2,1
891,114,28,14,7,5,4,2,2,2,891,114,28,14,7,5,4,891,114,28,14,7,1
923,110,11,3,2,0,0,0,0,0,923,110,11,3,2,0,0,923,110,11,3,2,1
769,190,64,39,26,12,6,13,3,1,769,190,64,39,26,12,6,769,190,64,39,26,1
990,49,3,4,2,0,0,0,0,0,990,49,3,4,2,0,0,990,49,3,4,2,1
839,146,61,23,15,20,9,2,5,4,839,146,61,23,15,20,9,839,146,61,23,15,1
972,64,14,10,2,2,0,0,1,0,972,64,14,10,2,2,0,972,64,14,10,2,1
850,147,47,19,13,11,14,5,2,3,850,147,47,19,13,11,14,850,147,47,19,13,1
1006,35,7,1,4,1,0,0,0,0,1006,35,7,1,4,1,0,1006,35,7,1,4,1
605,240,140,70,33,15,11,10,4,2,605,240,140,70,33,15,11,605,240,140,70,33,1
